,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
145,0.0,13.7119341564,0.112527017562,0.222244336215,19.5093151596,-1.6953749304,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0538413011627
146,0.0,13.8271604938,0.111487913478,0.222425712454,19.5155190955,-1.69223887941,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0540679960141
147,0.0,13.9423868313,0.109969187859,0.222285723175,19.5217491527,-1.6889264464,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0541200299047
148,0.0,14.0576131687,0.108174712003,0.222005030187,19.5279852055,-1.68542395255,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0533792390699
149,0.0,14.1728395062,0.106585844827,0.221859598882,19.5341358997,-1.68179263366,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.049658816789
150,0.0,14.2880658436,0.105188852453,0.22107580876,19.5398579033,-1.67800633929,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0502813077387
151,0.0,14.4032921811,0.103755217422,0.220362852687,19.5456516342,-1.67427464971,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0508415047873
152,0.0,14.5185185185,0.10240479192,0.219694865167,19.5515099146,-1.67062636963,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0508855261765
153,0.0,14.633744856,0.101612328484,0.218771369208,19.5573732674,-1.6670591374,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0522396034793
154,0.0,14.7489711934,0.100875001994,0.217999399085,19.5633926456,-1.66343626923,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0565290223558
155,0.0,14.8641975309,0.100631756496,0.217284430182,19.5699062778,-1.66025755135,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0593418399458
156,0.0,14.9794238683,0.100676047851,0.216608917929,19.5767440207,-1.65733957095,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0603385226733
157,0.0,15.0946502058,0.10056461728,0.215948531851,19.5836966077,-1.65387240449,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0568770125135
158,0.0,15.2098765432,0.100234093707,0.216037907949,19.5902503375,-1.65173724071,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0568141638066
159,0.0,15.3251028807,0.099869582329,0.216366830042,19.5967968255,-1.6496665726,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.055658835693
160,0.0,15.4403292181,0.0994506643565,0.216781739344,19.6032101893,-1.6472668524,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0507666678018
161,0.0,15.5555555556,0.0988020721757,0.217118111504,19.6090598465,-1.64516647243,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0525444597275
162,0.0,15.670781893,0.0980502347056,0.217453766896,19.6151143521,-1.64332265409,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0510268187375
163,0.0,15.7860082305,0.097216069485,0.217629420328,19.6209939856,-1.64098150566,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.046245073852
164,0.0,15.9012345679,0.0963936636974,0.217622152135,19.6263226361,-1.63775646092,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0471184779062
165,0.0,16.0164609053,0.0957719818201,0.217777552737,19.6317519257,-1.63431033385,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0468162473788
